,Bal,Brick,Dist,Floor,Kitsp,Livesp,Metrdist,New,Nfloor,Price,Rooms,Totsp,Walk
5740,1,0,2.3614585983337872,21,2.302585092994046,4.330733340286331,21.0,0,22.0,25500000,4.0,4.605170185988092,1.0
5741,1,0,2.4809963461236375,2,2.8273136219290276,4.223909766576744,4.0,1,20.0,15026625,1.0,4.252771798816619,1.0
5742,1,1,2.4644252827228135,25,2.8449093838194073,4.574710978503383,20.0,0,28.0,40000000,4.0,5.195730777772936,1.0
5743,1,0,2.5185504864025656,4,2.302585092994046,2.995732273553991,15.0,0,22.0,8900000,1.0,3.7013019741124933,1.0
5744,1,0,2.877745187516572,8,1.8718021769015913,3.784189633918261,18.0,0,9.0,8900000,3.0,4.07753744390572,1.0
5745,1,1,2.4180379672183516,19,2.1972245773362196,2.833213344056216,15.0,0,19.0,8900000,1.0,3.629660094453965,1.0
5747,1,0,3.2270828086092647,5,2.4849066497880004,3.417726683613366,9.0,0,7.0,8900000,2.0,4.060443010546419,1.0
5748,1,0,2.9956811712600304,4,2.302585092994046,3.493472657771326,7.0,0,12.0,8900000,2.0,4.007333185232471,1.0
5749,1,0,2.7890519800149853,7,2.302585092994046,3.4965075614664802,9.0,0,16.0,8900000,2.0,4.007333185232471,1.0
5750,1,0,2.8250629201989557,12,2.4849066497880004,3.8066624897703196,19.0,0,12.0,8900000,3.0,4.204692619390966,1.0
5751,1,0,2.280184363936454,12,2.151762203259462,2.9496883350525844,10.0,0,17.0,8900000,1.0,3.6428355156125294,0.0
5752,1,0,2.085721814206369,2,2.3978952727983707,2.833213344056216,17.0,0,24.0,8900000,1.0,3.6635616461296463,1.0
5753,1,0,3.205879138074078,7,2.5649493574615367,3.5263605246161616,5.0,0,17.0,8950000,2.0,4.0943445622221,1.0
5754,1,0,2.6078296199144777,9,1.9021075263969205,3.7376696182833684,5.0,0,9.0,8950000,3.0,4.0943445622221,1.0
5755,1,0,2.877548425762603,1,2.3513752571634776,3.828641396489095,10.0,0,17.0,8950000,3.0,4.330733340286331,1.0
5756,1,0,2.348461422549482,6,2.302585092994046,2.995732273553991,12.0,0,18.0,8980000,1.0,3.713572066704308,1.0
5757,1,0,2.9733976293696815,12,2.1972245773362196,3.828641396489095,5.0,0,14.0,8990000,3.0,4.31748811353631,1.0
5758,1,0,2.829936444612894,8,1.8082887711792655,3.8979240810486444,8.0,0,9.0,8995000,3.0,4.26549281841793,1.0
5759,1,1,2.017651225071883,1,2.0794415416798357,3.332204510175204,9.0,0,5.0,8999000,2.0,3.919991175077323,1.0
5760,1,0,2.3894081248794485,4,1.6863989535702288,3.4657359027997265,5.0,0,5.0,9000000,2.0,3.7977338590260183,0.0
5761,1,0,2.780344526541099,3,2.4423470353692043,3.367295829986474,20.0,0,16.0,9000000,2.0,3.9889840465642745,1.0
5762,1,0,3.20853596151225,10,2.3978952727983707,3.8501476017100584,8.0,0,12.0,9000000,3.0,4.30406509320417,1.0
5763,1,0,2.5817107642891086,12,1.9459101490553132,3.332204510175204,10.0,0,12.0,9000000,2.0,3.828641396489095,1.0
5764,1,0,2.3894081248794485,4,1.6863989535702288,3.4657359027997265,20.0,0,5.0,9000000,2.0,3.8066624897703196,1.0
5765,1,1,1.7826902292698776,5,1.9459101490553132,3.091042453358316,5.0,0,13.0,9000000,2.0,3.6635616461296463,1.0
5766,1,1,2.2724378901251123,1,2.1972245773362196,2.995732273553991,10.0,0,8.0,9000000,1.0,3.6506582412937387,1.0
5767,1,0,3.0367647038219627,7,2.1972245773362196,3.4688560301359703,7.0,0,14.0,9000000,2.0,3.983413001514819,1.0
5768,1,1,2.4644252827228135,5,2.995732273553991,4.23410650459726,5.0,0,32.0,23100000,2.0,4.663439094112067,0.0
5770,1,1,2.4164257617241565,22,2.995732273553991,4.477336814478207,20.0,0,31.0,31500000,3.0,4.917788743729904,1.0
5771,1,0,2.173937684831232,5,2.302585092994046,3.5263605246161616,5.0,0,5.0,9000000,2.0,4.007333185232471,1.0
5772,1,0,2.8365377035478607,9,1.8718021769015913,3.871201010907891,7.0,0,9.0,9000000,3.0,4.0943445622221,1.0
5773,1,0,2.403844370632764,9,2.0794415416798357,3.1354942159291497,25.0,0,9.0,9000000,2.0,3.6375861597263857,1.0
5774,1,1,2.629737833712646,3,1.9459101490553132,2.5877640352277083,7.0,1,7.0,9040840,2.0,4.14946386144318,0.0
5775,1,1,3.0989449666581197,23,2.501435951739211,3.6913763343125234,15.0,1,31.0,9056062,2.0,4.282206299391671,1.0
5776,0,1,2.518463367530015,5,2.4595888418037104,3.6082115510464816,7.0,1,19.0,9073800,3.0,4.157319361383489,0.0
5777,1,1,2.629737833712646,6,2.6026896854443837,2.747270914255491,7.0,1,7.0,9083988,2.0,4.128745988939433,0.0
5778,1,1,2.629737833712646,3,2.4765384001174837,2.9806186357439426,7.0,1,7.0,9099536,2.0,4.136765278106052,0.0
5779,1,0,3.1648656409775757,10,2.3978952727983707,3.5263605246161616,2.0,0,22.0,9100000,2.0,4.060443010546419,1.0
5780,1,0,3.2024080267008506,3,2.322387720290225,3.784189633918261,5.0,0,17.0,9150000,3.0,4.31748811353631,1.0
5781,1,0,2.0961861843866285,2,2.1400661634962708,2.9444389791664403,7.0,0,17.0,9200000,1.0,3.6375861597263857,1.0
5782,1,0,2.877548425762603,10,2.302585092994046,3.4657359027997265,8.0,0,16.0,9200000,2.0,4.02535169073515,1.0
5783,0,1,2.073268861670422,1,2.0794415416798357,3.5553480614894135,10.0,0,9.0,9200000,1.0,3.871201010907891,1.0
5784,1,0,2.8597884671101466,5,1.791759469228055,3.768152635008444,7.0,0,9.0,9200000,3.0,4.063885354737392,1.0
5785,1,0,2.8193089907324707,11,2.2512917986064953,3.4657359027997265,5.0,0,16.0,9200000,2.0,4.04305126783455,1.0
5786,1,0,3.0258283418259535,4,2.322387720290225,3.4657359027997265,2.0,0,17.0,9200000,2.0,4.055257173514054,0.0
5787,1,1,2.629737833712646,4,2.5572273113676265,2.7536607123542622,7.0,1,7.0,9244160,2.0,4.1588830833596715,0.0
5788,1,0,2.8056441847256206,7,2.2823823856765264,3.4339872044851463,5.0,0,16.0,9250000,2.0,3.9357395320454622,1.0
5789,1,1,3.0885541038437636,13,3.095577608523707,3.414442608412176,15.0,1,23.0,9258421,2.0,4.231203744939298,1.0
5790,1,1,3.0941891503440235,3,2.6461747973841225,3.7727609380946383,15.0,1,31.0,9292005,3.0,4.443827035579329,1.0
5791,1,0,2.597784867215986,8,1.791759469228055,3.784189633918261,5.0,0,9.0,9300000,3.0,4.143134726391533,1.0
5792,1,0,3.137246926683372,5,2.302585092994046,3.784189633918261,2.0,0,17.0,9300000,3.0,4.30406509320417,1.0
5793,1,0,2.9000738373792916,8,2.302585092994046,3.4965075614664802,14.0,0,15.0,9300000,2.0,4.007333185232471,1.0
5794,1,0,2.8530673844164065,7,1.9459101490553132,3.828641396489095,16.0,0,12.0,9300000,3.0,4.1588830833596715,1.0
5795,1,1,3.1195472857590145,10,2.322387720290225,3.5263605246161616,7.0,0,22.0,9300000,2.0,4.05871738457895,1.0
5796,0,1,2.513622781725857,22,3.2188758248682006,4.787491742782046,15.0,0,40.0,60000000,4.0,5.3706380281276624,1.0
5797,1,1,2.4028537023625334,4,2.970414465569701,4.23410650459726,10.0,0,23.0,31325000,3.0,4.8307108619020225,1.0
5798,1,1,2.073268861670422,9,2.70805020110221,4.143134726391533,7.0,0,9.0,17000000,2.4054873287075575,4.59511985013459,1.0
5799,1,0,2.5224740448899317,11,1.8718021769015913,3.6635616461296463,20.0,0,16.0,9350000,3.0,3.9889840465642745,1.0
5800,1,0,2.059910732103799,7,2.1972245773362196,2.833213344056216,3.0,0,19.0,9350000,1.0,3.6635616461296463,1.0
5801,1,0,2.9000738373792916,12,2.2300144001592104,3.4688560301359703,15.0,0,16.0,9350000,2.0,3.9889840465642745,1.0
5802,1,0,3.193589513629262,10,2.1400661634962708,3.871201010907891,12.0,0,12.0,9350000,3.0,4.382026634673881,1.0
5803,1,0,3.2422478074421877,7,2.302585092994046,3.8066624897703196,14.0,0,10.0,9400000,3.0,4.343805421853684,1.0
5804,1,0,3.1974133356197583,5,2.3978952727983707,3.784189633918261,8.0,0,9.0,9400000,3.0,4.406719247264253,1.0
5805,1,1,2.5123987574244993,9,2.70805020110221,3.2188758248682006,1.0,0,20.0,9430000,1.0,3.9357395320454622,1.0
5807,0,1,2.5123987574244993,9,2.424802725718295,3.5779478934066544,3.0,0,20.0,9433088,1.0,3.9357395320454622,1.0
5808,1,0,1.963873832162207,12,1.9459101490553132,3.6109179126442243,15.0,0,16.0,9450000,3.0,3.9889840465642745,1.0
5809,1,1,2.629737833712646,6,2.2300144001592104,2.791165107812717,7.0,1,7.0,9464316,2.0,4.169761201506855,0.0
5810,1,1,2.629737833712646,4,2.302585092994046,2.9391619220655967,7.0,1,7.0,9475264,2.0,4.183575695950044,0.0
5811,1,0,2.3614585983337872,12,2.302585092994046,2.995732273553991,12.0,0,22.0,9500000,1.0,3.6635616461296463,1.0
5812,1,0,2.5632577177303126,7,1.8718021769015913,3.3178157727231046,8.0,0,9.0,9500000,2.0,3.817712325956905,1.0
5813,1,0,2.8228051346487066,8,2.4849066497880004,3.7727609380946383,19.0,0,12.0,9500000,3.0,4.180522258463153,1.0
5814,1,0,2.4534185987855626,6,2.151762203259462,2.833213344056216,21.0,0,24.0,9500000,1.0,3.676300671907076,1.0
5815,1,1,2.5655530431263256,2,2.4849066497880004,3.044522437723423,16.0,0,20.0,9500000,1.0,3.7612001156935624,1.0
5816,1,0,2.7531102084211034,6,2.2300144001592104,3.4719664525503626,12.0,0,16.0,9500000,2.0,3.9889840465642745,1.0
5817,0,0,2.7995405386655547,1,2.302585092994046,3.4965075614664802,12.0,0,22.0,9500000,2.0,4.060443010546419,0.0
5818,1,0,2.811564206914586,6,2.4069451083182885,3.763522997109702,15.0,0,12.0,9500000,3.0,4.207673247529104,1.0
5819,1,0,3.0081472820368678,5,2.322387720290225,3.5263605246161616,11.0,0,17.0,9500000,2.0,4.0943445622221,1.0
5820,1,1,2.5145641571414554,16,2.272125885509337,2.803360380906535,5.0,0,21.0,9500000,1.0,3.6402142821326553,0.0
5821,1,1,3.0941891503440235,13,2.653241964607215,3.775057150354989,15.0,1,31.0,9501530,3.0,4.44500143383527,1.0
5822,1,1,2.629737833712646,2,2.617395832834079,2.8213788864092133,7.0,1,7.0,9534420,2.0,4.255612709818223,0.0
5823,0,1,2.518463367530015,16,1.7047480922384253,3.7773481021015445,7.0,1,19.0,9579000,3.0,4.123903364463645,0.0
5825,1,1,2.410564885598594,15,2.833213344056216,4.239886867512759,15.0,0,23.0,31725000,3.0,4.843399374720342,1.0
5826,1,1,2.13614094310184,6,2.4849066497880004,4.034240638152395,2.0,0,10.0,39600000,3.0,4.442651256490317,1.0
5827,1,1,2.629737833712646,1,1.791759469228055,2.4595888418037104,7.0,1,7.0,9587320,2.0,4.115779842942166,0.0
5828,1,0,1.9996831289822856,3,2.302585092994046,3.332204510175204,9.0,0,16.0,9590000,2.0,3.9180050771056933,1.0
5829,1,1,2.629737833712646,7,2.0149030205422647,2.066862759472976,7.0,1,7.0,9590816,2.0,4.1956970564823886,0.0
5830,1,0,2.618269693621456,2,2.1972245773362196,3.4657359027997265,5.0,0,16.0,9600000,2.0,3.9512437185814275,1.0
5831,1,0,2.7324875896069125,4,1.824549292051046,3.7796338173824005,7.0,0,9.0,9600000,3.0,4.110873864173311,1.0
5832,1,0,2.085721814206369,13,2.4849066497880004,2.9444389791664403,15.0,0,24.0,9600000,1.0,3.713572066704308,0.0
5833,1,0,2.257924542156297,4,1.791759469228055,3.6888794541139363,20.0,0,5.0,9650000,3.0,3.9512437185814275,1.0
5835,0,1,2.5123987574244993,5,2.3513752571634776,3.4965075614664802,3.0,0,20.0,9654176,1.0,3.9589065913269965,1.0
5836,0,1,2.5123987574244993,4,2.379546134130174,3.5115454388310208,3.0,0,20.0,9662260,1.0,3.9908341858524357,1.0
5837,1,0,2.752778165590026,20,2.302585092994046,2.995732273553991,9.0,0,22.0,9700000,1.0,3.713572066704308,0.0
5838,1,0,2.6882496462771694,9,2.3978952727983707,3.332204510175204,2.0,0,16.0,9700000,2.0,3.9531649487593215,0.0
5839,1,0,2.9245503438916716,12,2.1972245773362196,3.332204510175204,20.0,0,16.0,9700000,2.0,3.903990833730882,1.0
5840,1,0,3.1607004565666883,11,2.322387720290225,3.828641396489095,5.0,0,17.0,9700000,3.0,4.310799125385514,1.0
5841,1,0,2.895827414414864,5,2.302585092994046,3.4657359027997265,15.0,0,16.0,9700000,2.0,4.02535169073515,1.0
5842,1,0,2.7765518804527027,9,1.791759469228055,3.784189633918261,5.0,0,9.0,9700000,3.0,4.174387269895637,0.0
5843,1,0,2.766024591486851,4,1.8082887711792655,3.634951112088381,15.0,0,9.0,9700000,3.0,4.036008985209137,1.0
5845,1,1,3.0918707718483947,16,2.714694743820879,3.8649313978942956,15.0,1,31.0,9766534,3.0,4.5217885770490405,1.0
5846,1,0,2.321844094557669,11,2.2617630984737906,3.449987545831587,4.0,0,12.0,9800000,2.0,3.9512437185814275,1.0
5847,1,0,2.297537195459298,2,2.0794415416798357,3.6686767467964168,20.0,0,9.0,9800000,3.0,4.12552017969055,1.0
5848,1,1,2.3315953446837665,1,2.1972245773362196,3.367295829986474,10.0,0,9.0,9800000,2.0,3.9318256327243257,1.0
5849,1,0,3.22378393255064,3,2.151762203259462,3.8918202981106265,5.0,0,7.0,9800000,3.0,4.406719247264253,1.0
5850,1,0,2.5191681648380775,3,1.9459101490553132,3.6082115510464816,10.0,0,16.0,9800000,3.0,4.007333185232471,0.0
5851,1,1,2.629737833712646,5,2.3702437414678603,2.7536607123542622,7.0,1,7.0,9800760,2.0,4.204692619390966,0.0
5852,1,1,3.2703904140701026,5,2.5572273113676265,2.8094026953624978,15.0,1,17.0,5304800,1.0,3.735285826928092,1.0
5853,1,1,2.410564885598594,18,2.468099531471619,4.060443010546419,15.0,0,23.0,27725000,3.0,4.7086288943563215,1.0
5856,1,0,2.3586275979068763,9,1.791759469228055,3.5234150143864045,5.0,0,9.0,9850000,3.0,3.914021008090819,1.0
5857,1,0,2.674739918664206,11,2.1972245773362196,3.4657359027997265,5.0,0,17.0,9850000,2.0,3.9889840465642745,1.0
5858,1,1,2.629737833712646,4,2.2407096892759584,2.5257286443082556,7.0,1,7.0,9865252,3.0,4.223909766576744,0.0
5859,1,1,2.629737833712646,6,2.028148247292285,2.5877640352277083,7.0,1,7.0,9879696,3.0,4.225372824628505,0.0
5860,1,0,2.2123177716130398,2,2.2192034840549946,2.653241964607215,2.0,0,17.0,9890000,1.0,3.58351893845611,1.0
5861,1,0,2.1077796338338235,3,1.9459101490553132,3.4339872044851463,16.0,0,9.0,9900000,2.0,3.784189633918261,1.0
5862,1,1,2.4838864412899753,17,2.4849066497880004,2.8903717578961645,15.0,0,21.0,9900000,1.0,3.7612001156935624,1.0
5863,1,1,2.0188194546021903,5,1.7578579175523736,3.5263605246161616,2.0,0,5.0,9900000,3.0,3.949318790171843,1.0
5864,1,0,3.150951120433697,17,2.3513752571634776,3.828641396489095,5.0,0,17.0,9900000,3.0,4.31748811353631,1.0
5865,1,0,2.877548425762603,11,2.2512917986064953,3.481240089335692,7.0,0,16.0,9900000,2.0,4.007333185232471,1.0
5866,1,1,2.32582275516582,6,1.9459101490553132,3.414442608412176,10.0,0,8.0,9900000,2.0,3.8628327612373745,0.0
5867,0,1,2.518463367530015,16,2.4595888418037104,3.6082115510464816,7.0,1,19.0,9971200,3.0,4.183575695950044,0.0
5868,1,1,3.0918707718483947,3,2.70805020110221,3.856510295497887,15.0,1,31.0,9971384,3.0,4.515245478460105,1.0
5869,1,0,2.362210337912666,1,1.791759469228055,3.4011973816621555,13.0,0,12.0,9990000,1.0,3.6375861597263857,1.0
5871,1,0,2.515802778778575,7,2.302585092994046,3.5263605246161616,8.0,0,17.0,9990000,2.0,4.07753744390572,1.0
5872,1,0,2.461675646637874,13,2.4849066497880004,3.367295829986474,15.0,0,16.0,9990000,2.0,3.9318256327243257,1.0
5873,1,0,3.226458118153304,9,2.33214389523559,3.7909846770510898,10.0,0,12.0,9990000,3.0,4.3254562831854875,1.0
5874,1,0,3.22596909324134,2,2.302585092994046,3.8066624897703196,10.0,0,8.0,9990000,3.0,4.30406509320417,1.0
5875,1,0,2.907717725438636,1,2.2925347571405443,3.730501128804756,7.0,0,16.0,9990000,3.0,4.356708826689592,0.0
5876,1,0,3.1813680165560867,14,2.312535423847214,3.828641396489095,10.0,0,16.0,10000000,3.0,4.31748811353631,1.0
5877,1,0,2.3106268479234195,14,2.1972245773362196,2.833213344056216,10.0,0,17.0,10000000,1.0,3.6888794541139363,1.0
5878,1,0,2.217177507488777,12,2.1972245773362196,2.6602595372658615,3.0,0,17.0,10000000,1.0,3.5751506887855933,1.0
5879,1,0,2.758609350694581,2,1.9459101490553132,3.784189633918261,16.0,0,12.0,10000000,3.0,4.1588830833596715,1.0
5880,1,0,1.9167153707132298,7,2.451005098112319,3.7328963395307104,3.0,0,11.0,18000000,2.0,4.276666119016055,1.0
5881,1,1,1.90646088101137,24,2.995732273553991,4.787491742782046,23.0,0,53.0,110000000,4.0,5.1149953094204985,1.0
5882,1,1,2.149151047910775,4,2.9444389791664403,4.110873864173311,11.0,0,19.0,54341320,3.0,4.5217885770490405,0.0
5883,1,1,3.0451866320136145,1,1.6094379124341003,2.7343675094195836,23.0,0,3.0,1599444,1.0,3.0155349008501706,0.0
5886,1,0,2.813241395821557,9,1.62924053973028,2.379546134130174,10.0,1,25.0,3154960,1.0,3.1179499062782403,0.0
5887,1,0,2.813241395821557,8,1.62924053973028,2.379546134130174,10.0,1,25.0,3255010,1.0,3.1484533605716547,0.0
5888,1,0,2.813241395821557,12,1.62924053973028,2.379546134130174,10.0,1,25.0,3283020,1.0,3.152736022363656,0.0
5891,1,0,3.4523821205280267,7,2.1972245773362196,3.044522437723423,25.0,0,12.0,3600000,1.0,3.6109179126442243,0.0
5897,1,0,2.8107153900806856,17,1.6094379124341003,2.3978952727983707,10.0,1,25.0,3850000,1.0,3.104586678466073,0.0
5902,1,0,3.221824731131568,9,2.302585092994046,3.044522437723423,15.0,0,12.0,3890000,1.0,3.6109179126442243,0.0
5903,1,0,2.9189038312326487,17,2.3608540011180215,2.6741486494265287,10.0,1,21.0,3893220,1.0,3.655839600035736,0.0
5907,1,0,2.9189038312326487,3,2.3608540011180215,2.6741486494265287,10.0,1,16.0,3957282,1.0,3.653252276470785,0.0
5910,1,1,2.6032077542256515,9,3.258096538021482,4.31748811353631,12.0,0,16.0,29000000,3.0,4.736198448394496,1.0
5911,1,1,2.945283874515416,8,2.33214389523559,2.8390784635086144,15.0,1,19.0,3960316,1.0,3.543853682063679,0.0
5915,1,1,2.945283874515416,2,2.3608540011180215,2.8507065015037334,30.0,1,19.0,4024200,1.0,3.563882963939251,0.0
5918,1,0,2.9189038312326487,6,2.3608540011180215,2.6741486494265287,10.0,1,16.0,4113694,1.0,3.653252276470785,0.0
5919,1,0,2.9189038312326487,16,2.3608540011180215,2.667228206581955,10.0,1,16.0,4115826,1.0,3.653252276470785,0.0
5921,1,0,2.9189038312326487,10,2.3608540011180215,2.6741486494265287,10.0,1,16.0,4124354,1.0,3.655839600035736,0.0
5923,1,1,2.4002208816056445,5,1.6094379124341003,2.8622008809294686,10.0,0,5.0,4200000,1.0,3.265759410767051,0.0
5924,1,1,2.945283874515416,2,2.3608540011180215,2.7536607123542622,15.0,1,19.0,4257330,1.0,3.6506582412937387,0.0
5926,1,1,2.6399856396105825,5,1.308332819650179,2.5649493574615367,10.0,0,9.0,4350000,1.0,3.0633909220278057,0.0
5927,1,1,2.939144698729748,2,2.302585092994046,2.7343675094195836,20.0,1,19.0,4354800,1.0,3.6375861597263857,0.0
5928,1,1,2.897683128674465,3,1.791759469228055,2.9444389791664403,15.0,0,4.0,4400000,1.0,3.4657359027997265,0.0
5929,1,1,2.945283874515416,16,2.341805806147327,2.7013612129514133,15.0,1,16.0,4415417,1.0,3.6054978451748854,0.0
5930,1,1,2.945283874515416,13,2.3608540011180215,2.7536607123542622,15.0,1,19.0,4418156,1.0,3.653252276470785,0.0
5931,1,1,2.945283874515416,2,2.4932054526026954,2.6461747973841225,30.0,1,19.0,4423200,1.0,3.6584202466292277,0.0
5932,1,1,2.945283874515416,14,2.33214389523559,2.7343675094195836,30.0,1,16.0,4472200,1.0,3.634951112088381,0.0
5933,1,1,2.945283874515416,4,2.2823823856765264,2.7343675094195836,15.0,1,12.0,4487239,1.0,3.6428355156125294,0.0
5934,1,1,2.412305718734118,2,1.791759469228055,2.772588722239781,7.0,0,5.0,4490000,1.0,3.295836866004329,0.0
5935,1,0,2.862550888235833,5,1.791759469228055,2.9444389791664403,10.0,0,9.0,4500000,1.0,3.4995332823830174,0.0
5936,1,0,2.5695601382787325,15,2.0412203288596382,3.126760535960395,4.0,1,25.0,8700000,1.0,3.520460802488973,1.0
5937,1,1,2.7945062918543075,6,2.302585092994046,3.2308043957334744,9.0,0,7.0,12687848,1.0,3.970291913552122,0.0
5938,1,0,2.2310213833525485,24,3.0726933146901194,4.867534450455582,11.0,0,43.0,110000000,5.0,5.552959584921617,1.0
5939,1,1,2.412305718734118,1,1.3862943611198906,2.8622008809294686,20.0,0,5.0,4500000,1.0,3.258096538021482,1.0
5940,1,1,2.945283874515416,12,2.2823823856765264,2.7343675094195836,15.0,1,16.0,4535401,1.0,3.632309102625542,0.0
5941,1,0,2.2747376924592495,5,1.791759469228055,2.9444389791664403,5.0,0,5.0,4550000,1.0,3.4339872044851463,0.0
5942,1,1,2.945283874515416,16,2.747270914255491,2.4849066497880004,15.0,1,19.0,4601292,1.0,3.6938669956249757,0.0
5943,1,1,2.945283874515416,6,2.72785282839839,2.4849066497880004,15.0,1,13.0,4604706,1.0,3.6686767467964168,0.0
5944,1,1,2.945283874515416,2,2.4849066497880004,2.747270914255491,30.0,1,16.0,4639800,1.0,3.7062280924485496,0.0
5945,1,1,2.3940641150004405,4,1.6094379124341003,2.833213344056216,10.0,0,5.0,4650000,1.0,3.258096538021482,0.0
5946,1,1,2.945283874515416,8,2.72785282839839,2.4849066497880004,15.0,1,12.0,4651693,1.0,3.6788291182604347,0.0
5947,1,0,2.6955135668867896,2,1.791759469228055,2.8903717578961645,10.0,0,9.0,4700000,1.0,3.4965075614664802,0.0
5948,1,0,2.8334852765973353,5,2.1972245773362196,2.995732273553991,15.0,0,12.0,4700000,1.0,3.5553480614894135,0.0
5949,1,1,2.9372339192503634,2,2.424802725718295,2.653241964607215,10.0,1,16.0,4700000,1.0,3.616308761279101,1.0
5950,1,1,2.945283874515416,19,2.5649493574615367,2.5952547069568657,30.0,1,19.0,4731800,1.0,3.6913763343125234,0.0
5951,1,1,2.945283874515416,15,2.4849066497880004,2.747270914255491,30.0,1,16.0,4743600,1.0,3.6938669956249757,0.0
5952,1,0,2.838868800317961,2,1.9459101490553132,2.9444389791664403,15.0,0,9.0,4800000,1.0,3.4965075614664802,0.0
5954,1,0,3.042340060650985,14,2.1972245773362196,3.044522437723423,5.0,0,14.0,4800000,1.0,3.6913763343125234,0.0
5955,1,0,2.853165344902867,14,2.0794415416798357,2.9444389791664403,10.0,0,23.0,4850000,1.0,3.6375861597263857,0.0
5956,1,0,2.5830679565188994,3,1.791759469228055,2.970414465569701,5.0,0,5.0,4850000,1.0,3.4965075614664802,0.0
5957,1,1,3.2566727391891352,9,2.4849066497880004,3.4011973816621555,18.0,0,17.0,4900000,2.0,3.8501476017100584,0.0
5958,1,1,2.389957215291041,4,1.7047480922384253,2.72785282839839,10.0,0,5.0,4900000,1.0,3.3945083935113587,0.0
5960,1,0,2.523218662931308,12,2.302585092994046,2.975529566236472,15.0,0,12.0,4950000,1.0,3.5380565643793527,0.0
5961,1,1,2.568327364427205,1,2.509599262378372,3.7400477406883357,28.0,0,5.0,4950000,1.0,4.014579593753238,1.0
5962,1,1,2.555855195879392,9,1.791759469228055,2.322387720290225,10.0,1,10.0,4969848,1.0,3.2771447329921766,0.0
5963,1,0,2.652887647717197,4,1.791759469228055,2.8903717578961645,15.0,0,5.0,4990000,1.0,3.4011973816621555,1.0
5970,1,0,2.862237314219232,2,1.9459101490553132,2.9444389791664403,5.0,0,23.0,5000000,1.0,3.6109179126442243,0.0
