,Bal,Brick,Dist,District,Floor,Kitsp,Link,Livesp,Metrdist,N,New,Nfloor,Price,Rooms,Tel,Totsp,Walk
4082,1,0,9.792867973449262,4,7,7.0,http://www.cian.ru/sale/flat/149416892/,18.0,15.0,4082,0,9.0,4750000,1,1.0,31.7,1.0
4083,1,0,13.184577025228648,4,5,7.0,http://www.cian.ru/sale/flat/150325836/,19.0,15.0,4083,0,9.0,4750000,1,1.0,33.0,1.0
4084,1,1,29.485813547591636,4,5,,http://www.cian.ru/sale/flat/150488616/,,15.0,4084,1,7.0,4750949,2,,61.9,0.0
4085,1,0,28.2062924036665,4,13,9.0,http://www.cian.ru/sale/flat/147497580/,31.2,,4085,1,13.0,4752880,2,,54.0,
4086,1,0,20.423092551209255,4,5,10.0,http://www.cian.ru/sale/flat/149390266/,18.9,15.0,4086,0,9.0,4757300,1,0.0,42.1,0.0
4087,1,1,13.288790848742163,4,9,12.6,http://www.cian.ru/sale/flat/151728954/,14.1,4.0,4087,1,18.0,4757904,1,,35.7,0.0
4088,0,1,21.759766551249495,4,7,17.0,http://www.cian.ru/sale/flat/151836865/,15.0,,4088,0,25.0,5950000,1,0.0,37.0,
4089,1,0,20.45020796618061,4,8,14.0,http://www.cian.ru/sale/flat/151845595/,46.0,15.0,4089,0,25.0,8750000,3,1.0,76.0,0.0
4090,1,0,19.594819041228252,4,10,12.9,http://www.cian.ru/sale/flat/151197669/,42.9,10.0,4090,0,17.0,8300000,3,,76.1,0.0
4091,1,0,28.2062924036665,4,2,9.0,http://www.cian.ru/sale/flat/148292798/,31.2,,4091,1,13.0,4760800,2,,54.1,
4092,1,1,28.066517396823976,4,4,9.0,http://www.cian.ru/sale/flat/152193409/,31.2,10.0,4092,1,13.0,4760800,2,,54.1,0.0
4093,1,1,13.288790848742163,4,7,13.1,http://www.cian.ru/sale/flat/151728050/,14.0,4.0,4093,1,18.0,4777200,1,,36.0,0.0
4094,1,1,7.701695500237479,4,19,5.0,http://www.cian.ru/sale/flat/152113209/,14.1,10.0,4094,0,25.0,4779692,1,0.0,26.2,0.0
4095,1,1,31.040735144976413,4,4,12.0,http://www.cian.ru/sale/flat/151367674/,28.7,25.0,4095,1,12.0,4782300,2,,57.2,0.0
4096,1,0,20.423092551209255,4,5,,http://www.cian.ru/sale/flat/151235277/,,11.0,4096,1,9.0,4782300,1,,42.1,0.0
4097,1,1,20.58845370806844,4,4,,http://www.cian.ru/sale/flat/150500690/,,10.0,4097,1,9.0,4784683,2,,48.0,1.0
4098,1,1,13.288790848742163,4,3,12.0,http://www.cian.ru/sale/flat/151728944/,14.1,4.0,4098,1,18.0,4795551,1,,37.8,0.0
4099,1,1,13.288790848742163,4,7,11.2,http://www.cian.ru/sale/flat/151728445/,14.0,4.0,4099,1,18.0,4795700,1,,36.9,0.0
4100,1,1,33.93248545423134,4,3,10.0,http://www.cian.ru/sale/flat/150246487/,20.0,,4100,0,3.0,4800000,1,,42.0,
4101,1,0,9.532610490865654,4,2,6.0,http://www.cian.ru/sale/flat/150620015/,15.4,12.0,4101,0,9.0,4800000,1,,27.0,1.0
4102,1,1,28.860537462600096,4,15,10.8,http://www.cian.ru/sale/flat/149779736/,34.9,10.0,4102,1,17.0,4800000,2,,65.3,0.0
4103,1,1,10.066733925467785,4,4,6.0,http://www.cian.ru/sale/flat/152181573/,18.0,15.0,4103,0,5.0,4800000,1,1.0,28.8,1.0
4104,1,1,9.807776566559921,4,2,8.0,http://www.cian.ru/sale/flat/149607123/,14.0,12.0,4104,0,5.0,4800000,1,1.0,27.0,1.0
4105,1,0,26.234676842459756,4,8,9.0,http://www.cian.ru/sale/flat/150100304/,15.3,20.0,4105,0,17.0,4800000,1,0.0,34.1,1.0
4106,1,1,24.07905030736946,4,3,9.0,http://www.cian.ru/sale/flat/149897983/,16.0,5.0,4106,0,3.0,4800000,1,1.0,37.4,0.0
4107,1,0,37.60289132401321,4,3,8.0,http://www.cian.ru/sale/flat/148095847/,20.0,,4107,0,4.0,4800000,1,0.0,47.6,
4108,1,0,12.83006340175143,4,3,6.0,http://www.cian.ru/sale/flat/151900285/,27.0,15.0,4108,0,5.0,4800000,2,1.0,45.0,0.0
4109,1,0,24.433374781472473,4,10,8.0,http://www.cian.ru/sale/flat/147631219/,16.0,,4109,0,18.0,4800000,1,,38.0,
4110,1,1,34.44146291374562,4,1,12.0,http://www.cian.ru/sale/flat/13074877/,36.0,,4110,0,5.0,4800000,2,,58.1,
4111,1,0,20.34805754679143,4,8,,http://www.cian.ru/sale/flat/152200324/,,11.0,4111,1,17.0,4800200,1,,39.1,0.0
4112,1,1,13.288790848742163,4,12,12.4,http://www.cian.ru/sale/flat/151728690/,14.1,4.0,4112,1,18.0,4803018,1,,35.8,0.0
4113,1,1,13.288790848742163,4,12,12.6,http://www.cian.ru/sale/flat/151728089/,14.1,4.0,4113,1,18.0,4804360,1,,35.8,0.0
4114,0,1,12.998604980522526,4,17,14.0,http://www.cian.ru/sale/flat/48895976/,12.9,20.0,4114,1,32.0,4805383,1,,37.0,1.0
4115,0,1,12.998604980522526,4,26,12.0,http://www.cian.ru/sale/flat/148938516/,14.7,20.0,4115,1,32.0,4805663,1,,36.3,1.0
4116,1,1,12.561647973671983,4,18,11.0,http://www.cian.ru/sale/flat/149225255/,50.0,2.0,4116,0,24.0,13500000,3,0.0,82.0,0.0
4117,1,0,4.913174671240439,4,5,9.0,http://www.cian.ru/sale/flat/150695972/,34.0,5.0,4117,0,7.0,13900000,2,1.0,60.0,1.0
4118,1,0,19.743047422538016,4,6,10.0,http://www.cian.ru/sale/flat/151132680/,30.0,5.0,4118,0,17.0,6400000,2,,54.0,1.0
4119,1,1,13.288790848742163,4,8,13.1,http://www.cian.ru/sale/flat/151728434/,14.1,4.0,4119,1,18.0,4805856,1,,36.1,0.0
4120,1,1,13.288790848742163,4,6,12.0,http://www.cian.ru/sale/flat/151728270/,14.1,4.0,4120,1,18.0,4806100,1,,37.0,0.0
4121,1,1,31.040735144976413,4,1,11.8,http://www.cian.ru/sale/flat/151195903/,27.0,25.0,4121,1,11.0,4810400,2,,56.2,0.0
4122,1,1,20.58845370806844,4,3,,http://www.cian.ru/sale/flat/150501225/,,10.0,4122,1,7.0,4811620,2,,50.0,1.0
4123,0,1,24.835357512963427,4,2,6.1,http://www.cian.ru/sale/flat/150507493/,29.8,5.0,4123,1,18.0,4815140,2,,47.3,0.0
4124,0,1,12.998604980522526,4,23,14.6,http://www.cian.ru/sale/flat/148938124/,13.7,20.0,4124,1,32.0,4819671,1,,36.6,1.0
4125,1,1,19.710838715196413,4,10,5.2,http://www.cian.ru/sale/flat/151340327/,26.5,1.0,4125,1,25.0,4821600,2,,42.0,1.0
4126,1,1,13.288790848742163,4,7,9.7,http://www.cian.ru/sale/flat/151728437/,18.4,4.0,4126,1,18.0,4821650,1,,36.5,0.0
4127,1,1,13.288790848742163,4,8,10.0,http://www.cian.ru/sale/flat/151728246/,15.3,4.0,4127,1,18.0,4827174,1,,36.0,0.0
4128,1,1,20.58845370806844,4,5,,http://www.cian.ru/sale/flat/150500050/,,10.0,4128,1,12.0,4829982,2,,53.0,1.0
4129,1,1,28.066517396823976,4,8,10.0,http://www.cian.ru/sale/flat/152193345/,29.5,10.0,4129,1,10.0,4830300,2,,53.7,0.0
4130,1,1,28.066517396823976,4,3,9.4,http://www.cian.ru/sale/flat/152193297/,29.0,10.0,4130,1,13.0,4838360,2,,56.3,0.0
4131,1,1,26.608647702203953,4,10,12.0,http://www.cian.ru/sale/flat/151890163/,32.0,10.0,4131,1,17.0,4847550,2,,57.0,0.0
4132,1,1,26.590779088733836,4,10,6.0,http://www.cian.ru/sale/flat/142995807/,33.0,15.0,4132,1,17.0,4847550,2,,57.0,0.0
4133,1,1,27.72820591415184,4,5,10.0,http://www.cian.ru/sale/flat/50843858/,21.0,,4133,0,14.0,4849000,1,0.0,42.0,
4134,1,1,27.72820591415184,4,5,8.6,http://www.cian.ru/sale/flat/150634243/,22.6,15.0,4134,0,14.0,4850000,1,0.0,42.0,0.0
4135,1,1,26.241580513041143,4,9,9.0,http://www.cian.ru/sale/flat/150426425/,19.0,24.0,4135,0,17.0,4850000,1,,38.0,1.0
4136,1,0,24.10826723909329,4,11,8.0,http://www.cian.ru/sale/flat/152093632/,18.0,,4136,0,17.0,4850000,1,,39.0,
4137,1,0,14.087199157255634,4,5,6.0,http://www.cian.ru/sale/flat/150585746/,28.0,5.0,4137,0,5.0,4850000,2,0.0,44.0,0.0
4138,1,0,11.17696859897355,4,5,7.0,http://www.cian.ru/sale/flat/150227217/,20.0,13.0,4138,0,5.0,4850000,1,,32.0,1.0
4139,0,0,12.639952655873598,4,9,7.0,http://www.cian.ru/sale/flat/149251930/,19.0,7.0,4139,0,10.0,4850000,1,1.0,33.0,0.0
4140,1,1,9.49512917275493,4,4,6.0,http://www.cian.ru/sale/flat/148292520/,18.0,20.0,4140,0,5.0,4850000,1,1.0,31.0,1.0
4141,1,0,13.943722392119364,4,15,8.0,http://www.cian.ru/sale/flat/150460474/,18.0,7.0,4141,0,17.0,4850000,1,1.0,38.0,0.0
4142,0,1,24.835357512963427,4,4,8.6,http://www.cian.ru/sale/flat/150508216/,17.5,5.0,4142,1,18.0,4858080,1,,34.8,0.0
4143,1,1,22.257513872087205,4,15,,http://www.cian.ru/sale/flat/151778916/,27.0,7.0,4143,1,16.0,4859800,2,,47.0,0.0
4144,1,0,15.941257728535538,4,2,12.0,http://www.cian.ru/sale/flat/151521784/,63.0,12.0,4144,0,10.0,15300000,3,,107.0,1.0
4145,1,1,20.03675164105525,4,5,9.0,http://www.cian.ru/sale/flat/149510949/,18.1,13.0,4145,0,17.0,4500000,1,1.0,42.0,0.0
4146,0,1,28.025579784186462,4,1,2.9,http://www.cian.ru/sale/flat/151908004/,13.0,15.0,4146,0,19.0,1890000,1,0.0,16.0,0.0
4147,1,1,13.288790848742163,4,17,13.1,http://www.cian.ru/sale/flat/151728820/,14.1,4.0,4147,1,18.0,4871672,1,,36.1,0.0
4148,1,1,7.868311810631653,4,21,8.0,http://www.cian.ru/sale/flat/152047474/,23.0,9.0,4148,1,25.0,4877045,1,,29.1,0.0
4149,1,1,19.710838715196413,4,5,6.7,http://www.cian.ru/sale/flat/151431271/,29.0,1.0,4149,1,25.0,4877380,2,,46.1,1.0
4150,1,1,28.328871374554694,4,2,10.0,http://www.cian.ru/sale/flat/150507051/,40.0,15.0,4150,0,4.0,4900000,3,0.0,67.0,0.0
4151,1,1,28.025579784186462,4,2,9.0,http://www.cian.ru/sale/flat/152114733/,17.0,14.0,4151,0,19.0,4900000,1,,39.5,0.0
4152,1,1,27.736267148776186,4,5,12.0,http://www.cian.ru/sale/flat/152203326/,17.5,20.0,4152,0,14.0,4900000,1,,38.5,0.0
4153,1,0,24.568756109529012,4,17,9.0,http://www.cian.ru/sale/flat/150245910/,18.0,10.0,4153,0,17.0,4900000,1,0.0,38.7,0.0
4154,1,0,19.844000469827822,4,6,8.0,http://www.cian.ru/sale/flat/151034492/,19.0,,4154,0,17.0,4900000,1,,38.0,
4155,1,1,11.121234944235193,4,3,6.0,http://www.cian.ru/sale/flat/151802176/,18.0,18.0,4155,0,5.0,4900000,1,0.0,32.0,1.0
4156,1,0,13.397767680041405,4,9,6.0,http://www.cian.ru/sale/flat/151471192/,19.0,11.0,4156,0,9.0,4900000,1,,33.0,1.0
4157,1,1,33.2624916227572,4,5,6.0,http://www.cian.ru/sale/flat/148272158/,36.0,15.0,4157,0,5.0,4900000,3,,52.2,0.0
4158,1,1,20.95377382299354,4,8,10.4,http://www.cian.ru/sale/flat/151137480/,18.0,10.0,4158,0,9.0,4900000,1,,37.6,0.0
4159,1,1,22.393395689753355,4,10,8.0,http://www.cian.ru/sale/flat/151913363/,15.0,,4159,0,17.0,4900000,1,1.0,34.0,
4160,1,1,5.414817014611101,4,20,,http://www.cian.ru/sale/flat/149314603/,16.4,9.0,4160,1,23.0,4900000,студиявЖК«ПетрI»,,27.3,1.0
4161,1,0,11.279849577524251,4,7,5.3,http://www.cian.ru/sale/flat/152067440/,22.0,18.0,4161,0,9.0,4900000,1,1.0,33.0,1.0
4162,1,1,22.435426825507523,4,17,12.0,http://www.cian.ru/sale/flat/150091504/,20.0,4.0,4162,0,17.0,4900000,1,0.0,47.0,0.0
4163,1,0,12.065227035776024,4,3,6.0,http://www.cian.ru/sale/flat/149612430/,18.0,8.0,4163,0,5.0,4900000,1,,30.0,1.0
4164,1,0,24.12479694169342,4,22,13.0,http://www.cian.ru/sale/flat/151589849/,22.0,,4164,0,23.0,4900000,1,0.0,47.0,
4165,1,1,35.12102636067179,4,15,,http://www.cian.ru/sale/flat/151737177/,37.3,,4165,0,17.0,4900000,2,0.0,40.0,
4166,1,0,13.97369076736229,4,3,9.0,http://www.cian.ru/sale/flat/149917907/,21.0,7.0,4166,0,8.0,4900000,1,0.0,40.0,0.0
4167,1,1,13.288790848742163,4,15,9.7,http://www.cian.ru/sale/flat/151728838/,18.4,4.0,4167,1,18.0,4905010,1,,36.6,0.0
4168,1,1,31.616944003082068,4,6,,http://www.cian.ru/sale/flat/151976434/,,,4168,1,19.0,4907700,2,,77.9,
4169,1,1,28.972463355507152,4,18,12.4,http://www.cian.ru/sale/flat/151130196/,34.7,22.0,4169,1,18.0,4925440,2,,66.6,0.0
4170,1,1,13.288790848742163,4,11,13.1,http://www.cian.ru/sale/flat/151728095/,15.0,4.0,4170,1,18.0,4934604,1,,37.6,0.0
4171,0,1,21.40784100767503,4,8,,http://www.cian.ru/sale/flat/150198123/,,14.0,4171,1,22.0,4935200,2,,39.8,0.0
4172,1,1,61.33820316856089,4,2,8.5,http://www.cian.ru/sale/flat/150237100/,27.0,19.0,4172,0,2.0,2900000,2,,44.0,0.0
4173,0,1,5.477965888161567,4,2,,http://www.cian.ru/sale/flat/150493271/,25.0,5.0,4173,1,17.0,11989993,2,,49.5,0.0
4174,1,0,13.43993818705522,4,15,10.0,http://www.cian.ru/sale/flat/150649770/,34.0,24.0,4174,0,22.0,8400000,2,,58.0,1.0
4175,1,1,19.710838715196413,4,18,5.3,http://www.cian.ru/sale/flat/152056917/,27.9,1.0,4175,1,25.0,4939450,2,,44.3,1.0
4176,1,1,22.831573901741333,4,13,12.0,http://www.cian.ru/sale/flat/151345707/,20.0,15.0,4176,0,17.0,4940000,1,,45.0,0.0
4177,1,1,24.189482791769613,4,1,9.0,http://www.cian.ru/sale/flat/152088743/,16.0,15.0,4177,1,3.0,4945512,1,,39.3,1.0
4178,1,1,21.84000383851704,4,3,,http://www.cian.ru/sale/flat/151778130/,,15.0,4178,1,15.0,4945620,2,,59.0,1.0
4179,0,0,21.759766551249495,4,13,8.0,http://www.cian.ru/sale/flat/151389734/,18.0,15.0,4179,0,19.0,4950000,1,0.0,35.0,0.0
4180,1,1,28.98753460139657,4,8,10.4,http://www.cian.ru/sale/flat/150156544/,29.0,,4180,0,18.0,4950000,2,,64.5,
4181,1,1,21.5996453994942,4,13,10.4,http://www.cian.ru/sale/flat/150656791/,19.0,,4181,0,17.0,4950000,свободнаяпланировкавЖК«ЗелёнаяЛиния»,0.0,40.5,
4182,1,0,24.10826723909329,4,11,8.0,http://www.cian.ru/sale/flat/152064488/,18.0,10.0,4182,0,17.0,4950000,1,0.0,39.0,0.0
4183,1,0,24.118345354506143,4,5,6.0,http://www.cian.ru/sale/flat/152169359/,24.0,15.0,4183,0,17.0,4950000,1,0.0,37.6,0.0
4184,1,1,30.882362467642785,4,2,12.0,http://www.cian.ru/sale/flat/150335522/,28.7,25.0,4184,1,12.0,4953300,2,,57.8,0.0
4185,0,1,24.835357512963427,4,9,11.0,http://www.cian.ru/sale/flat/150507048/,27.7,5.0,4185,1,18.0,4958300,2,,55.4,0.0
4186,1,1,24.189482791769613,4,2,9.0,http://www.cian.ru/sale/flat/150966707/,16.0,15.0,4186,1,3.0,4959040,1,,35.2,1.0
4187,1,0,7.896232246826927,4,1,,http://www.cian.ru/sale/flat/151224367/,,6.0,4187,1,9.0,4974876,1,,29.3,0.0
4188,1,1,24.189482791769613,4,3,8.0,http://www.cian.ru/sale/flat/150966215/,17.5,15.0,4188,1,3.0,4979520,1,,38.0,1.0
4189,1,0,10.213809157868809,4,3,5.6,http://www.cian.ru/sale/flat/142821939/,21.4,10.0,4189,0,9.0,4990000,1,,32.1,1.0
4190,1,0,19.284903797902185,4,2,10.0,http://www.cian.ru/sale/flat/150603197/,18.0,10.0,4190,0,19.0,4990000,1,1.0,38.0,0.0
4191,1,1,59.22325631869388,4,3,17.8,http://www.cian.ru/sale/flat/149173487/,28.5,,4191,0,16.0,4990000,2,,68.5,
4192,1,0,16.791441391570938,4,1,8.0,http://www.cian.ru/sale/flat/150662840/,19.0,4.0,4192,0,10.0,4990000,1,1.0,37.0,1.0
4193,1,1,22.6095255688313,4,14,6.0,http://www.cian.ru/sale/flat/150758445/,15.0,,4193,1,22.0,4990000,1,,27.0,
4194,1,1,20.58845370806844,4,9,,http://www.cian.ru/sale/flat/150500065/,,10.0,4194,1,12.0,4993278,2,,58.0,1.0
4195,1,1,8.31330399331231,4,5,6.0,http://www.cian.ru/sale/flat/151873360/,18.0,18.0,4195,0,5.0,4999000,1,1.0,30.7,1.0
4196,1,0,12.738458582134792,4,2,9.0,http://www.cian.ru/sale/flat/149310970/,20.9,7.0,4196,0,12.0,5000000,1,1.0,39.0,1.0
4197,1,1,11.830168820630094,4,1,6.8,http://www.cian.ru/sale/flat/150656123/,28.8,10.0,4197,0,4.0,5000000,2,1.0,44.8,0.0
4198,1,0,11.065028936801026,4,1,5.5,http://www.cian.ru/sale/flat/151799313/,31.0,13.0,4198,0,5.0,5000000,2,,45.0,1.0
4199,1,1,26.577278084265814,4,12,10.0,http://www.cian.ru/sale/flat/152162501/,21.0,10.0,4199,0,17.0,5000000,студиявЖК«Санрайс»,,40.3,0.0
4200,1,1,12.887733202389962,5,13,15.0,http://www.cian.ru/sale/flat/152206429/,96.0,5.0,4200,0,41.0,21600000,3,0.0,123.0,1.0
4201,1,1,4.867439366908636,5,1,14.0,http://www.cian.ru/sale/flat/149599297/,43.0,12.0,4201,1,16.0,22788900,2,,84.0,1.0
4202,1,1,6.009819195640382,5,2,,http://www.cian.ru/sale/flat/151461530/,,10.0,4202,1,20.0,10828453,2,,61.5,0.0
4203,1,0,4.936552037234367,5,8,7.0,http://www.cian.ru/sale/flat/152194009/,32.0,7.0,4203,0,9.0,10700,2,1.0,47.0,1.0
4204,1,0,16.21811004632597,5,1,3.0,http://www.cian.ru/sale/flat/152125616/,6.0,12.0,4204,0,9.0,1890000,студия,,12.0,1.0
4205,1,0,16.542111431795995,5,14,,http://www.cian.ru/sale/flat/152054570/,,3.0,4205,1,18.0,2000000,1,,24.7,0.0
4206,1,0,16.542111431795995,5,9,,http://www.cian.ru/sale/flat/152055041/,,3.0,4206,1,18.0,2000000,1,,26.9,0.0
4207,0,1,16.570453160651137,5,18,5.0,http://www.cian.ru/sale/flat/150615513/,20.0,25.0,4207,1,19.0,2055000,1,,25.6,0.0
4208,1,1,16.542111431795995,5,15,,http://www.cian.ru/sale/flat/149889520/,25.0,15.0,4208,1,18.0,2220000,1,,25.0,1.0
4209,1,0,16.592164496814487,5,6,4.0,http://www.cian.ru/sale/flat/152213722/,20.0,9.0,4209,0,16.0,2300000,студия,,24.0,0.0
4210,1,0,16.21811004632597,5,1,2.5,http://www.cian.ru/sale/flat/152129412/,10.0,12.0,4210,0,9.0,2390000,студия,,12.5,1.0
4211,1,0,16.21811004632597,5,1,3.0,http://www.cian.ru/sale/flat/152143232/,13.0,12.0,4211,0,9.0,2390000,студия,,16.0,1.0
4212,1,0,16.21811004632597,5,1,3.0,http://www.cian.ru/sale/flat/152125917/,10.0,12.0,4212,0,9.0,2390000,студия,,16.0,1.0
4213,1,0,18.581264223035447,5,1,4.0,http://www.cian.ru/sale/flat/151947870/,8.0,,4213,0,16.0,2520000,студия,,13.0,
4214,1,0,8.06543535264701,5,1,4.0,http://www.cian.ru/sale/flat/151631241/,12.0,17.0,4214,0,9.0,2550000,студия,,16.0,1.0
4215,1,0,8.06543535264701,5,1,2.0,http://www.cian.ru/sale/flat/151630331/,11.0,17.0,4215,0,9.0,2550000,студия,,15.0,1.0
4216,1,0,8.06543535264701,5,1,2.0,http://www.cian.ru/sale/flat/152010622/,11.3,17.0,4216,0,9.0,2550000,1,0.0,15.3,1.0
4217,1,0,18.581264223035447,5,1,4.0,http://www.cian.ru/sale/flat/151948369/,8.0,,4217,0,16.0,2580000,студия,,13.0,
4218,1,0,8.06543535264701,5,1,4.0,http://www.cian.ru/sale/flat/151632833/,13.0,17.0,4218,0,9.0,2580000,студия,,17.0,1.0
4219,1,0,18.581264223035447,5,1,4.0,http://www.cian.ru/sale/flat/151948042/,15.0,,4219,0,16.0,2680000,студия,,19.0,
4220,1,0,18.581264223035447,5,1,2.0,http://www.cian.ru/sale/flat/152003669/,13.0,,4220,0,16.0,2680000,студия,,18.0,
4221,1,0,8.06543535264701,5,1,4.0,http://www.cian.ru/sale/flat/151630818/,14.0,17.0,4221,0,9.0,2750000,студия,,19.0,1.0
4222,1,0,8.06543535264701,5,1,2.0,http://www.cian.ru/sale/flat/152212124/,15.0,17.0,4222,0,9.0,2750000,студия,0.0,19.0,1.0
4223,0,0,15.54481315542196,5,1,,http://www.cian.ru/sale/flat/141092460/,17.0,9.0,4223,0,14.0,2950000,1,0.0,19.0,1.0
4224,0,1,18.712108266939673,5,7,4.0,http://www.cian.ru/sale/flat/152109781/,11.7,5.0,4224,1,25.0,3457720,1,,23.3,1.0
4225,1,1,16.38650806138763,5,8,9.0,http://www.cian.ru/sale/flat/151530804/,18.0,3.0,4225,1,23.0,3600000,1,,33.8,0.0
4226,1,1,16.542111431795995,5,11,11.0,http://www.cian.ru/sale/flat/45409045/,17.5,12.0,4226,1,22.0,3600000,1,,40.0,0.0
4227,1,1,16.681841550489118,5,7,9.5,http://www.cian.ru/sale/flat/151426885/,17.8,15.0,4227,1,18.0,3600000,1,,39.9,1.0
4228,1,0,6.009819195640382,5,3,32.3,http://www.cian.ru/sale/flat/150299286/,59.8,15.0,4228,1,14.0,34970000,4,,134.5,1.0
4229,1,1,4.867439366908636,5,9,13.0,http://www.cian.ru/sale/flat/149595311/,64.0,8.0,4229,1,18.0,32674204,3,,127.0,1.0
4230,0,1,9.659116369237596,5,6,6.0,http://www.cian.ru/sale/flat/151522461/,26.0,10.0,4230,0,6.0,10200000,2,,42.0,1.0
4231,0,1,18.712108266939673,5,10,4.0,http://www.cian.ru/sale/flat/152210825/,11.7,5.0,4231,1,25.0,3669760,1,,24.4,1.0
4232,0,1,14.02413060015278,5,5,3.0,http://www.cian.ru/sale/flat/151903084/,18.0,5.0,4232,0,5.0,3700000,1,1.0,24.0,0.0
4233,1,0,16.542111431795995,5,3,,http://www.cian.ru/sale/flat/152067861/,,3.0,4233,1,18.0,3762029,1,,28.8,0.0
4234,1,1,18.066072480911636,5,8,,http://www.cian.ru/sale/flat/151989377/,18.0,7.0,4234,1,14.0,3794350,1,,29.3,1.0
4235,1,1,18.066072480911636,5,6,,http://www.cian.ru/sale/flat/151989320/,17.0,7.0,4235,1,14.0,3842150,1,,29.9,1.0
4236,1,1,18.066072480911636,5,11,,http://www.cian.ru/sale/flat/151996696/,16.0,7.0,4236,1,12.0,3923500,1,,29.5,1.0
4237,1,0,5.639230257230072,5,2,5.0,http://www.cian.ru/sale/flat/152002676/,35.0,10.0,4237,0,4.0,3990000,2,,40.0,1.0
4238,1,0,13.831307029670132,5,1,6.0,http://www.cian.ru/sale/flat/152068886/,19.0,15.0,4238,0,5.0,3999000,1,1.0,33.0,1.0
4239,1,0,13.902464266647106,5,4,6.0,http://www.cian.ru/sale/flat/151213883/,17.0,10.0,4239,0,5.0,4050000,1,0.0,32.0,1.0
4240,1,0,19.381048326514854,5,9,6.0,http://www.cian.ru/sale/flat/151346083/,21.0,,4240,0,9.0,4100000,1,,35.0,
4241,1,1,5.639230257230072,5,2,,http://www.cian.ru/sale/flat/151978348/,40.0,15.0,4241,0,4.0,4100000,2,0.0,40.0,1.0
4242,1,1,5.639230257230072,5,2,,http://www.cian.ru/sale/flat/149641627/,40.0,,4242,0,5.0,4100000,2,0.0,40.0,
4243,1,0,5.639230257230072,5,2,5.0,http://www.cian.ru/sale/flat/152002838/,35.0,10.0,4243,0,5.0,4100000,2,,40.0,1.0
4244,1,0,5.639230257230072,5,2,5.0,http://www.cian.ru/sale/flat/152002911/,35.0,10.0,4244,0,5.0,4100000,2,,40.0,1.0
4245,1,1,16.5682959649457,5,8,9.6,http://www.cian.ru/sale/flat/151254163/,17.1,15.0,4245,1,17.0,4100000,1,,37.0,0.0
4246,1,1,16.70404151268916,5,10,9.7,http://www.cian.ru/sale/flat/152187001/,17.4,,4246,1,17.0,4150000,1,,38.6,
4247,0,0,18.237047813584326,5,21,5.0,http://www.cian.ru/sale/flat/149047697/,11.2,5.0,4247,1,25.0,4192690,1,,22.7,1.0
4248,1,1,14.02413060015278,5,4,3.0,http://www.cian.ru/sale/flat/152056726/,18.0,15.0,4248,0,5.0,4200000,1,,25.0,1.0
4249,1,0,18.774267614758717,5,6,8.0,http://www.cian.ru/sale/flat/150613361/,19.7,,4249,0,12.0,4200000,1,1.0,35.5,
4250,1,0,18.094793031632214,5,7,7.0,http://www.cian.ru/sale/flat/151900449/,19.0,10.0,4250,0,9.0,4200000,1,,33.0,0.0
4251,0,0,18.101067954453583,5,4,7.0,http://www.cian.ru/sale/flat/151151962/,19.0,20.0,4251,0,9.0,4200000,1,0.0,33.0,0.0
4252,1,0,18.88773148999481,5,11,7.5,http://www.cian.ru/sale/flat/149327644/,19.0,,4252,0,12.0,4200000,1,1.0,35.0,
4253,0,0,18.237047813584326,5,15,5.0,http://www.cian.ru/sale/flat/151856497/,11.2,5.0,4253,1,25.0,4206310,1,,22.7,1.0
4254,1,1,16.542111431795995,5,3,9.0,http://www.cian.ru/sale/flat/151541149/,18.0,28.0,4254,1,18.0,4240000,1,,37.0,1.0
4255,0,0,19.472091479701106,5,6,7.0,http://www.cian.ru/sale/flat/139101956/,19.0,7.0,4255,0,9.0,4250000,1,0.0,33.0,0.0
4256,1,1,12.887733202389962,5,16,12.0,http://www.cian.ru/sale/flat/152135734/,68.0,3.0,4256,0,39.0,19980000,3,,104.9,1.0
4257,1,0,13.610359274295748,5,11,9.0,http://www.cian.ru/sale/flat/23635704/,32.0,12.0,4257,0,17.0,7174320,1,0.0,43.0,1.0
4258,0,1,6.009819195640382,5,11,34.7,http://www.cian.ru/sale/flat/150103428/,45.1,15.0,4258,1,14.0,30693000,3,,112.8,1.0
4259,1,0,9.339034757362711,5,5,5.6,http://www.cian.ru/sale/flat/151972847/,19.1,17.0,4259,0,5.0,4290000,1,1.0,31.8,1.0
4260,1,0,17.821556752369144,5,9,6.5,http://www.cian.ru/sale/flat/152063037/,18.5,10.0,4260,0,10.0,4300000,1,1.0,32.0,0.0
4261,1,0,19.31464057206417,5,2,9.0,http://www.cian.ru/sale/flat/151379544/,20.0,10.0,4261,0,12.0,4300000,1,1.0,40.0,0.0
4262,1,0,16.99337480192964,5,9,7.0,http://www.cian.ru/sale/flat/150607180/,19.0,5.0,4262,0,9.0,4300000,1,,33.0,0.0
4263,0,0,19.056147112465126,5,9,7.0,http://www.cian.ru/sale/flat/150532066/,19.0,20.0,4263,0,12.0,4300000,1,0.0,35.0,0.0
4264,1,1,16.38650806138763,5,14,9.0,http://www.cian.ru/sale/flat/151362948/,32.4,7.0,4264,1,18.0,4328100,2,,61.8,0.0
